api_featured_image,brand,category,currency,description,id,name,price,price_sign,product_api_url,product_link,product_type,website_link,product_colors/colour_name,product_colors/hex_value,no_talc,sugar_free,peanut_free_product,cruelty_free,silicone_free,gluten_free,chemical_free,dairy_free,water_free,hypoallergenic,vegan,ecocert,purpicks,non_gmo,certclean,ewg_verified,oil_free,alcohol_free,canadian,organic,usda_organic,fair_trade,natural
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/822/original/data?1514072583,clinique,concealer,USD,"Instantly helps soften the look of fine lines and wrinkles. Light-diffusing optics brighten shadows. Creamy, light formula flows through for smooth brush-on, precision application. Ophthalmologist tested.",822,Airbrush Concealer&trade;,22.0,$,http://makeup-api.herokuapp.com/api/v1/products/822.json,https://www.clinique.com/product/1596/5011/makeup/concealers/airbrush-concealer,foundation,https://www.clinique.com,Fair;NEW Illuminator;NEW Deeper Caramel;Medium;NEW Fair Cream;NEW Neutral Cream;NEW Light Honey;Neutral Fair;NEW Medium Deep;NEW Medium Caramel;NEW Golden Honey;NEW Deep Caramel,#FFBEB0;#F7B9AC;#AE631B;#F99673;#F7CDA1;#E8BE92;#E7B295;#DCAC8A;#DCB08C;#D1997B;#B17439;#BC6A21,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/821/original/data?1514072600,clinique,,USD,,821,Continuous Coverage Makeup Broad Spectrum SPF 15,26.0,$,http://makeup-api.herokuapp.com/api/v1/products/821.json,https://www.clinique.com/product/1599/5642/makeup/foundations/continuous-coverage-makeup-broad-spectrum-spf-15,foundation,https://www.clinique.com,Creamy Glow;Porcelain Glow;Natural Honey Glow;Ivory Glow,#DAAD88;#D9A584;#CE9D78;#E4B69D,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/820/original/data?1514072582,clinique,concealer,USD,"Cover up without touching up for 24 life-proof hours. Instantly and easily blends into skin to flawlessly conceal imperfections. Transfer-resistant formula stays put—even through sweat and humidity. Provides immediate hydration to keep eye-area skin feeling comfortable, looking fresh and natural. 18 shades in total—including a must-have apricot-colored corrector shade to help tackle dark circles and discolorations.",820,Beyond Perfecting&trade; Super Concealer Camouflage + 24-Hour Wear,19.5,$,http://makeup-api.herokuapp.com/api/v1/products/820.json,https://www.clinique.com/product/1596/50424/makeup/concealers/beyond-perfecting-super-concealer-camouflage-24-hour-wear,foundation,https://www.clinique.com,Very Fair 02;Very Fair 04;Medium 18;Medium 20;Medium 22;Medium 15;Deep 24;Apricot Corrector;Deep 26;Deep 28;Very Fair 05;Very Fair 06;Very Fair 07;Very Fair 08;Moderately Fair 10;Moderately Fair 12;Moderately Fair 14;Medium 16,#E8B99A;#E9B894;#CD9571;#C58F64;#BF8562;#CB8964;#BA7F53;#E5855E;#996454;#8b594c;#E4AD85;#E3AB7F;#DFAC8B;#E4AD87;#DCA68A;#CF916B;#D59972;#D3936C,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/819/original/data?1514072582,clinique,bb_cc,USD,"One simple step for glowing skin. Lightweight formula instantly colour corrects a range of complexion concerns - redness, dullness, sallowness - so all you see is a healthy-looking glow. Oil-free hydration and sunscreen mean a more flawless look tomorrow, too.  Each versatile shade is appropriate for a range of skin tones and undertones.",819,Moisture Surge&trade; CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,39.0,$,http://makeup-api.herokuapp.com/api/v1/products/819.json,https://www.clinique.com/product/11480/25255/makeup/foundations/bb-and-cc-cream/moisture-surge-cc-cream-hydrating-colour-corrector-broad-spectrum-spf-30,foundation,https://www.clinique.com,Very Light;Light;Light Medium;Medium Deep;Deep;Medium,#EAB087;#E6A272;#E2935C;#D38A56;#8E5128;#DC8E59,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/818/original/data?1514072589,clinique,,USD,"A mattifying BB Cream specifically developed for blemish-prone or oily skins. Combines oil control, buildable coverage and UVA/UVB protection for a protected, shine-free complexion. Lightweight, shake-well formula delivers a freshly-mixed application every time. Wears beautifully for 12-hours. Oil-free.",818,Acne Solutions BB Cream Broad Spectrum SPF 40,39.0,$,http://makeup-api.herokuapp.com/api/v1/products/818.json,https://www.clinique.com/product/1599/35075/makeup/foundations/acne-solutions-bb-cream-broad-spectrum-spf-40,foundation,https://www.clinique.com,Light;Light Medium;Medium;Medium Deep;Deep,#e3b59a;#ddad92;#d07e4a;#c57542;#b86530,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/817/original/data?1514072580,clinique,bb_cc,USD,This instant morning routine gives skin just about everything it needs for a quick start.,817,Age Defense BB Cream<BR>Broad Spectrum SPF 30,38.5,$,http://makeup-api.herokuapp.com/api/v1/products/817.json,https://www.clinique.com/product/11480/19517/makeup/foundations/bb-and-cc-cream/age-defense-bb-creambroad-spectrum-spf-30,foundation,https://www.clinique.com,Shade 01;Shade 02;Shade 03;Shade 04,#EABDAD;#CFA187;#C99B80;#8E5128,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/816/original/data?1514072598,clinique,,USD,"Everything skin needs to face city life—flawlessly. Buildable, breathable fluid makeup feels cool and weightless on skin, yet delivers a lasting natural-matte finish. High-level SPF and antioxidants help protect against skin-damaging UV, impurities and environmental aggressors. All in a ready-to-go compact with puff applicator.",816,Super City Block™ BB Cushion Compact Broad Spectrum SPF 50 Refill,25.0,$,http://makeup-api.herokuapp.com/api/v1/products/816.json,https://www.clinique.com/product/1599/41917/makeup/foundations/super-city-blocktm-bb-cushion-compact-broad-spectrum-spf-50-refill,foundation,https://www.clinique.com,Deep;Medium;Moderately Fair,#AA754E;#E5B091;#F4C3A7,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/815/original/data?1514072324,clinique,palette,USD,"Versatile eye shadow palettes are perfect for day… amped up for night when you layer multiple shades for extra depth and dimension. Long-wearing shades are crease- and fade-resistant. Ophthalmologist tested, too.",815,Wear Everywhere Neutrals All About Shadow&trade; 8-Pan Palette,37.0,$,http://makeup-api.herokuapp.com/api/v1/products/815.json,https://www.clinique.com/product/1598/33862/makeup/eye-shadows/wear-everywhere-neutrals-all-about-shadow-8-pan-palette,eyeshadow,https://www.clinique.com,Nudes;Pinks;Greens;Greys;Blues,"#F7E2D1,#673E2C,#DBAA95,#CDB298;#FDE7F2,#65415E,#C0B5BB,#E6BFD6;#D4DAD4,#92A799,#7D7253,#5B664F;#D9CED6,#C1C5CB,#8A788A,#4E4951;#DDDFE4,#4C5060,#4B4A6A,#94838C",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/814/original/data?1514072323,clinique,palette,USD,"Clinique's Pretty Easy Eye Palette comes with eight shades of long-wearing All About Shadow in a variety of finishes. For instant lashline definition, there's Skinny Stick, our no-sharpener-required eye liner in two must-have shades. Create your own custom eye looks or follow the illustrated how-tos.",814,Pretty Easy™ Eye Palette,22.25,$,http://makeup-api.herokuapp.com/api/v1/products/814.json,https://www.clinique.com/product/1598/38686/makeup/eye-shadows/pretty-easytm-eye-palette,eyeshadow,https://www.clinique.com,color 1;color 2;color 3;color 4;color 5;color 6;color 7;color 8,#EACFB4;#D7BAA1;#8F6A57;#5C443A;#CCC3B6;#473F3E;#F0DFCC;#CCBAAA,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/813/original/data?1514072323,clinique,,USD,Skin-toned colour primer preps lids for improved shadow application and wear. Creates a neutral base that holds All About Shadow eye colour in place for up to 12 hours. Can be worn alone for a natural yet perfected look. Appropriate for sensitive eyes and contact lens wearers. Ophthalmologist tested.,813,All About Shadow&trade; Primer for Eyes,21.0,$,http://makeup-api.herokuapp.com/api/v1/products/813.json,https://www.clinique.com/product/1598/27035/makeup/eye-shadows/all-about-shadow-primer-for-eyes,eyeshadow,https://www.clinique.com,Very Fair;Moderately Fair;Deep,#decdaf;#bc9b72;#7c4e10,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/812/original/data?1514072323,clinique,,USD,"Creamy, crease-resistant eye colour wears for 8 hours. Instantly cools thanks to a unique applicator. Nourishing ingredients coax fine lid lines into a blanket of smoothness. Antioxidants help protect eye-area skin.",812,Lid Smoothie&trade; Antioxidant 8-Hour Eye Colour,21.0,$,http://makeup-api.herokuapp.com/api/v1/products/812.json,https://www.clinique.com/product/1598/18485/makeup/eye-shadows/lid-smoothie-antioxidant-8-hour-eye-colour,eyeshadow,https://www.clinique.com,Bit O'Honey;Cashew Later;Cute-cumber;Pinkgo Biloba;Seventh Heather,#e9bc97;#cbb1a6;#8F8979;#A5726F;#7F5B4F,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/811/original/data?1514072322,clinique,,USD,"No smearing, no fading, no creasing. Stays on until washed off. Versatile, creamy formula can be worn alone or layered under other eye shadows to give them more staying power. Acts as a holding base for powder shadow, helps it last longer. Ophthalmologist tested.",811,Touch Base For Eyes&trade;,17.0,$,http://makeup-api.herokuapp.com/api/v1/products/811.json,https://www.clinique.com/product/1598/5169/makeup/eye-shadows/touch-base-for-eyes,eyeshadow,https://www.clinique.com,Canvas Light;Petal Shimmer;Buff Lighting;Nude Rose;Canvas,#efd4b9;#E9BFB5;#C8967D;#c98c7f;#b69888,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/810/original/open-uri20171223-4-pewgcj?1514072322,clinique,,USD,"Silky, long-wearing eye shadow delivers an instant pop of colour for a virtually powderless look. Builds and blends easily to a customizable level of intensity. Appropriate for contact lens wearers and sensitive eyes.",810,Lid Pop™,18.0,$,http://makeup-api.herokuapp.com/api/v1/products/810.json,https://www.clinique.com/product/1598/39911/makeup/eye-shadows/lid-poptm,eyeshadow,https://www.clinique.com,Grape Pop;Cream Pop;Petal Pop;Vanilla Pop;Surf Pop;Aqua Pop;Willow Pop;Cocoa Pop,#855371;#e3a595;#f5939a;#fed1b9;#20367e;#008b97;#836a42;#68463e,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/809/original/data?1514072322,clinique,,USD,"Creamy colour glides on in one smooth stroke. Longwearing. Crease- and fade-resistant, too. Ophthalmologist tested for even the most sensitive eyes and contact lens wearers. Mirrored compact comes with a sponge-tip applicator.",809,All About Shadow&trade; Single,16.5,$,http://makeup-api.herokuapp.com/api/v1/products/809.json,https://www.clinique.com/product/1598/27031/makeup/eye-shadows/all-about-shadow-single,eyeshadow,https://www.clinique.com,Sugar Cane;Angel Eyes ;Lemongrass;Silver Lining;Pacific Coast;Rock Violet;Purple Pumps;Lagoon;Deep Dive;Black Jade;Foxier;French Roast;Daybreak;Chocolate Covered Cherry;Black Honey;Graphite;Olive in My Martini;Stroke of Midnight;Sunset Glow;Nude Rose;Portobello;Lavender Out Loud;Bubble Bath;At Dusk;French Vanilla,#f8f5f3;#f2c5da;#9d9744;#919697;#5c745f;#85748a;#834589;#839bc0;#212f68;#34391c;#886a5a;#443022;#e2ac83;#541c2f;#6c352f;#4c434d;#362307;#241607;#ae6950;#a0746c;#5b4540;#af849e;#d699bb;#d27948;#edd5c5,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/808/original/data?1514072321,clinique,pencil,USD,"Sheer wash of lightweight, creamy colour slips on. Layerable and long-wearing. Versatile, too.",808,Chubby Stick&trade; Shadow Tint For Eyes,17.5,$,http://makeup-api.herokuapp.com/api/v1/products/808.json,https://www.clinique.com/product/1598/22855/makeup/eye-shadows/chubby-stick-shadow-tint-for-eyes,eyeshadow,https://www.clinique.com,Grandest Gold;Bountiful Beige;Big Blue;Lots o' Latte;Two Ton Teal;Curvaceous Coal;Portly Plum;Massive Midnight;Fuller Fudge;Ample Amber;Pink & Plenty;Whopping Willow;Mighty Moss;Biggest Blossom;Lavish Lilac;Oversized Orchid,#fff9bd;#f0c6b0;#4399bc;#8c6f62;#558c7f;#4d434c;#765074;#2f4168;#714a3a;#c89274;#efa9ad;#776933;#6b785c;#e47c6e;#a18baa;#a78b97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/807/original/data?1514072321,clinique,,USD,Wear shades alone or layered together in different combinations. Crease- and fade-resistant. Ophthalmologist tested for even the most sensitive eyes and contact lens wearers. Mirrored compact with illustrated how-tos plus two sponge-tip applicators.,807,All About Shadow&trade; Quad,28.5,$,http://makeup-api.herokuapp.com/api/v1/products/807.json,https://www.clinique.com/product/1598/27033/makeup/eye-shadows/all-about-shadow-quad,eyeshadow,https://www.clinique.com,Dive In;Galaxy;Galaxy2;Galaxy3;Galaxy4;Dive In 1;Dive In 2;Dive In 3;Dive In 4;Pink Chocolate 1;Pink Chocolate 2;Pink Chocolate 3;Going Steady;Pink Chocolate 4;Smoke and Mirrors 1;Smoke and Mirrors 2;Smoke and Mirrors 3;Smoke and Mirrors 4;Morning Java 1;Morning Java 1;Morning Java 1;Morning Java 2;Morning Java 3;Jenna's Essentials;Morning Java 4;On Safari 1;On Safari 2;On Safari 3;On Safari 4;Going Steady 1;Going Steady 2;Going Steady 3;Going Steady 4;Teddy Bear 1;Morning Java;Teddy Bear 2;Teddy Bear 3;Teddy Bear 4;Jenna's Essentials 1;Jenna's Essentials 2;Jenna's Essentials 3;Jenna's Essentials 4;On Safari;Pink Chocolate;Smoke and Mirrors;Teddy Bear;Galaxy1,"#c5dde8,#3a4e66,#638988,#2b2f28;#e4e7eb,#0d3d5c,#538b8c,#203250;#0d3d5c;#538b8c;#203250;#c5dde8;#3a4e66;#638988;#2b2f28;#f2d7d7;#8d5649;#c28c90;#fde6ee,#643d67,#c3a3ba,#473e4d;#634a42;#d0d0d3;#5d5d65;#2d2d2e;#111111;#f3d4ca;#784a4a;#f3d4ca;#784a4a;#aa753d;#fbf8f0,#5b4b3f,#cfb6a6,#383838;#553240;#f7f2cd;#6b765c;#978a4e;#4a4b38;#fde6ee;#643d67;#c3a3ba;#473e4d;#fee6d3;#f3d4ca,#784a4a,#aa753d,#553240;#996a57;#ae7e65;#6b3f22;#fbf8f0;#5b4b3f;#cfb6a6;#383838;#f7f2cd,#6b765c,#978a4e,#4a4b38;#f2d7d7,#8d5649,#c28c90,#634a42;#d0d0d3,#5d5d65,#2d2d2e,#111111;#fee6d3,#996a57,#ae7e65,#6b3f22;#e4e7eb",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/806/original/data?1514072321,clinique,,USD,"Use one shade as a base colour, the other to contour. Crease- and fade-resistant. Ophthalmologist tested for even the most sensitive eyes and contact lens wearers. Mirrored compact with illustrated how-tos plus a brush/sponge-tip applicator.",806,All About Shadow&trade; Duo,22.0,$,http://makeup-api.herokuapp.com/api/v1/products/806.json,https://www.clinique.com/product/1598/27032/makeup/eye-shadows/all-about-shadow-duo,eyeshadow,https://www.clinique.com,Twilight Mauve/Brandied Plum;Cocktail Hour;Nightcap;Seashell Pink/Fawn Satin;Starlight Starbright;Strawberry Fudge;Uptown Downtown;Wave after Wave;Beach Plum;color 1;color 2;Blackberry Frost;Buttered Toast;Day into Date;Ivory Bisque/Bronze Satin;Jammin';Like Mink;Neutral Territory;Sand Dunes,"#CFB3BC,#A996A8;#d0b8bb,#5c2b2e;#EAC7B7,#47575D;#e1d9e0,#b18877;#d2b9ac,#977d6f;#dba8ad,#a17664;#f7d4d9,#605561;#c9d4d1,#718b88;#cfb691,#8a697c;#D1B1AB;#60575D;#a6a2c6,#5f6168;#fcf1dc,#8f6e43;#cfaf98,#7c3900;#e9d5ca,#896a58;#f2d5db,#5d245a;#c09371,#753d29;#e0c4ab,#5f574f;#fae9de,#a66406",No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/805/original/data?1514072320,clinique,,USD,"Four shades of silky, long-wearing eye shadow with designer details: an exclusive Jonathan Adler geometric print hot-stamped on the lid and pressed into the powder.",805,Clinique + Jonathan Adler: Lid Pop,14.0,$,http://makeup-api.herokuapp.com/api/v1/products/805.json,https://www.clinique.com/product/1598/49854/makeup/eye-shadows/clinique-jonathan-adler-lid-pop,eyeshadow,https://www.clinique.com,Willow Pop;Aqua Pop;Cream Pop;Grape Pop,#836A42;#008B97;#DFA792;#916487,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/804/original/open-uri20171223-4-1ljakeo?1514072320,clinique,palette,USD,A refreshingly modern eye shadow clutch in one of designer Jonathan Adler’s signature geometric prints. Includes 13 most-wanted All About Shadow™ shades to inspire your creativity.,804,Clinique + Jonathan Adler: Limited Edition Chic Colour Kit,27.3,$,http://makeup-api.herokuapp.com/api/v1/products/804.json,https://www.clinique.com/product/1598/49855/makeup/eye-shadows/clinique-jonathan-adler-limited-edition-chic-colour-kit,eyeshadow,https://www.clinique.com,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/803/original/data?1514072320,clinique,,USD,"Creamy-smooth eyeliner pencil with a hint of shimmer. Shapes and defines with intense, stay-put colour. Non-smudging, water- and transfer-resistant. Easy to sharpen, too. Ophthalmologist tested.",803,Cream Shaper&trade; For Eyes,17.5,$,http://makeup-api.herokuapp.com/api/v1/products/803.json,https://www.clinique.com/product/1597/6140/makeup/eyeliners/cream-shaper-for-eyes,eyeliner,https://www.clinique.com,Egyptian;Chocolate Lustre;Black Diamond,#46372b;#4e2f2d;#151e2c,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/802/original/data?1514072320,clinique,,USD,Automatic eyeliner pencil twists up. Glides on. Smudges to a smooth blur of colour with the convenient smudge tool on the opposite end. Needs no sharpening.,802,Quickliner&trade; For Eyes,17.5,$,http://makeup-api.herokuapp.com/api/v1/products/802.json,https://www.clinique.com/product/1597/4770/makeup/eyeliners/quickliner-for-eyes,eyeliner,https://www.clinique.com,True Khaki;Roast Coffee;Really Black;Smoky Brown;Slate;New Black;Dark Chocolate;Violet;Black/Brown;Blue Grey;Grape,#574E24;#614843;#0f0b09;#5f4d4d;#535a5e;#3f3b3f;#36251e;#3d3142;#220d00;#59556a;#492533,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/801/original/data?1514072319,clinique,,USD,"For kicked-up eye drama, go bold and black. Pigment-packed kajal pencil delivers rich, dark colour with 12 hours of staying power. Skip-proof formula resists smudging, sweat and humidity—even water. Ophthalmologist Tested. Appropriate for sensitive eyes and contact lens wearers, too.",801,High Impact™ Custom Black Kajal,17.5,$,http://makeup-api.herokuapp.com/api/v1/products/801.json,https://www.clinique.com/product/1597/41979/makeup/eyeliners/high-impacttm-custom-black-kajal,eyeliner,https://www.clinique.com,Blackened Black;Blackened Green;Blackened Honey,#0b0004;#202318;#401917,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/800/original/data?1514072319,clinique,,USD,"Rich, satiny eyeliner glides on smoky or defined, bold or superfine. Triangular, ergonomic design provides precision control. Sharpener's built into cap. Never be caught with a dull point again. Ophthalmologist tested.",800,Kohl Shaper For Eyes,17.5,$,http://makeup-api.herokuapp.com/api/v1/products/800.json,https://www.clinique.com/product/1597/6150/makeup/eyeliners/kohl-shaper-for-eyes,eyeliner,https://www.clinique.com,Black Coffee;Black Kohl,#472b2a;#000000,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
//s3.amazonaws.com/donovanbailey/products/api_featured_images/000/000/799/original/data?1514072319,clinique,,USD,"No need to be subtle when it's now so easy to move into the deepest, most dramatic range. Find all the intensity of a liquid liner in one simple stroke. Silky formula glides on. Stays on all day. Never needs sharpening. ""Smoke"" with the smudge tip on the opposite end. Ophthalmologist Tested.",799,Quickliner&#8482; For Eyes Intense,17.5,$,http://makeup-api.herokuapp.com/api/v1/products/799.json,https://www.clinique.com/product/1597/12313/makeup/eyeliners/quickliner-for-eyes-intense,eyeliner,https://www.clinique.com,Intense Clove;Intense Peridot;Intense Ebony ;Intense Black;Intense Truffle;Intense Sable;Intense Cobalt;Intense Chocolate;Intense Ivy;Intense Charcoal;Intense Midnight;Intense Amethyst;Intense Aubergine;Intense Plum;Intense Peacock,#523c39;#604c1b;#000000;#16273a;#9E8577;#4E2C1C;#2C425C;#412727;#303b1d;#353434;#13253b;#59394F;#3a1f34;#352E49;#374236,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
